neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,price
South Boston,Apartment,Entire home/apt,6,1.0,t,2.0,Real Bed,3.0,100.0,325,3,25.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
South Boston,Other,Private room,2,5.0,f,1.0,Real Bed,1.0,0.0,345,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.99999999999994
South Boston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,20.0,3,2,10.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,150.0
South Boston,Apartment,Entire home/apt,3,1.0,f,2.0,Real Bed,2.0,0.0,12,2,25.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,150.0
South Boston,Townhouse,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,285,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,155.0
South Boston,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,40.0,281,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.00000000000003
South Boston,Other,Private room,2,6.0,f,1.0,Real Bed,1.0,0.0,346,1,0.0,2,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,143.99999999999997
South Boston,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,9,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,158.99999999999994
South Boston,House,Entire home/apt,9,2.0,f,3.0,Real Bed,5.0,0.0,14,1,0.0,2,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,999.9999999999999
South Boston,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,115.0,137,4,50.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,165.00000000000006
South Boston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,85.0,71,4,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
South Boston,House,Entire home/apt,4,1.5,f,2.0,Real Bed,2.0,100.0,356,2,25.0,2,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,299.9999999999999
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,35,1,10.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,100.00000000000003
South Boston,Other,Private room,2,5.0,f,1.0,Real Bed,1.0,0.0,344,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,104.99999999999997
South Boston,House,Entire home/apt,8,2.0,f,2.0,Real Bed,3.0,100.0,311,4,25.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.99999999999991
South Boston,Other,Private room,2,5.0,f,1.0,Real Bed,1.0,0.0,337,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.99999999999999
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,310,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.00000000000003
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,345,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,96.0
South Boston,Apartment,Entire home/apt,10,2.0,f,3.0,Real Bed,7.0,200.0,313,3,45.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,325.0
South Boston,Condominium,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,70.0,64,4,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,330.0
South Boston,Other,Private room,2,6.0,f,1.0,Real Bed,1.0,0.0,348,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,143.99999999999997
South Boston,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,100.0,335,4,25.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South Boston,Other,Private room,2,5.0,f,1.0,Real Bed,1.0,0.0,342,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.99999999999999
South Boston,Condominium,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,76,1,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.00000000000003
South Boston,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,100.0,0,1,0.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,499.9999999999999
South Boston,Condominium,Entire home/apt,5,1.0,f,1.0,Real Bed,2.0,30.0,0,2,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,180.00000000000006
South Boston,Apartment,Entire home/apt,6,1.5,t,2.0,Real Bed,2.0,50.0,0,1,0.0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,290.0000000000001
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,0,2,25.0,3,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,225.00000000000009
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,25.0,300,1,20.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,99.00000000000004
South Boston,Condominium,Private room,5,1.0,f,1.0,Real Bed,2.0,25.0,343,2,55.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
South Boston,Condominium,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0
South Boston,House,Entire home/apt,6,2.5,f,4.0,Real Bed,4.0,125.0,295,6,50.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,349.9999999999999
South Boston,Apartment,Private room,3,1.0,f,1.0,Real Bed,1.0,25.0,324,1,20.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.99999999999999
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,271,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,99.00000000000004
South Boston,Other,Private room,2,6.0,f,1.0,Real Bed,1.0,0.0,348,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,143.99999999999997
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,15.0,15,1,10.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.00000000000003
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,25.0,330,1,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,125.0
South Boston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,225.00000000000009
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,75.0,3,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,150.0
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,30.0,334,1,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,118.99999999999997
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,3.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,70.00000000000007
South Boston,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,100.0,56,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.9999999999999
South Boston,Apartment,Entire home/apt,8,1.0,f,2.0,Real Bed,4.0,100.0,354,3,40.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,339,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,89.99999999999997
South Boston,Apartment,Entire home/apt,11,1.0,f,3.0,Real Bed,8.0,150.0,340,3,45.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,2.0,50.0,355,1,25.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,169.00000000000006
South Boston,Apartment,Entire home/apt,6,1.0,t,3.0,Real Bed,3.0,99.0,324,4,5.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.00000000000004
South Boston,Apartment,Entire home/apt,2,1.5,f,1.0,Real Bed,1.0,0.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,499.9999999999999
South Boston,Apartment,Entire home/apt,11,1.0,f,3.0,Real Bed,8.0,150.0,356,4,40.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,330.0
South Boston,House,Entire home/apt,8,1.0,f,3.0,Real Bed,4.0,100.0,83,6,15.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99.00000000000004
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,16,2,15.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,140.00000000000003
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,360,1,45.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.00000000000003
South Boston,Apartment,Entire home/apt,2,1.0,f,2.0,Real Bed,2.0,135.0,365,1,35.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South Boston,Condominium,Entire home/apt,6,1.0,f,1.0,Real Bed,4.0,100.0,143,2,35.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
South Boston,Apartment,Entire home/apt,5,2.0,t,2.0,Real Bed,2.0,0.0,122,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South Boston,Apartment,Entire home/apt,7,2.0,f,2.0,Real Bed,4.0,75.0,158,4,25.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
South Boston,House,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,80.0,70,1,0.0,2,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,155.99999999999994
South Boston,House,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,100.0,304,1,0.0,5,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,119,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.00000000000003
Allston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33.00000000000001
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,365,1,0.0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,102.99999999999999
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,0.0,213,0,0.0,5,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,109.99999999999997
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,0.0,364,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.99999999999991
Allston,Apartment,Private room,2,0.0,f,1.0,Real Bed,1.0,10.0,0,1,20.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.00000000000001
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,325,2,25.0,5,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,248,1,0.0,1,flexible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.00000000000004
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,119,1,20.0,6,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,120.00000000000003
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,67,1,10.0,10,moderate,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0
Allston,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,0.0,0,1,25.0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.00000000000003
Allston,Apartment,Entire home/apt,7,1.0,f,2.0,Real Bed,3.0,50.0,349,3,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,260.00000000000006
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,84.99999999999997
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,324,1,0.0,4,moderate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,93.0
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,50.0,249,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.00000000000001
Allston,House,Private room,1,2.0,t,1.0,Futon,1.0,10.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,38.99999999999998
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,340,3,0.0,6,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.99999999999997
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,263,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,75.0
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,0,1,0.0,1,moderate,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,76.00000000000001
Allston,House,Private room,1,2.0,f,1.0,Real Bed,1.0,0.0,311,0,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,40.00000000000001
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,20.0,0,1,0.0,3,flexible,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,144,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,69.00000000000003
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,80.0,78,1,70.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,108.00000000000007
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,69,2,100.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,118.99999999999997
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,50.0,0,1,0.0,1,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.999999999999986
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,52.0,264,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,87.99999999999999
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,249,1,10.0,3,flexible,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,60.00000000000001
Allston,House,Private room,2,1.0,t,1.0,Airbed,1.0,50.0,364,1,100.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,129.99999999999994
Allston,Condominium,Entire home/apt,2,1.0,t,0.0,Real Bed,0.0,95.0,0,0,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,168.0
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,60.00000000000001
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,6,flexible,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,40.00000000000001
Allston,Condominium,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,95.0,0,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179.0
Allston,Condominium,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,130.0,311,6,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,349.9999999999999
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,10.0,3,1,10.0,4,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0
Allston,Apartment,Private room,3,1.0,f,1.0,Real Bed,2.0,15.0,158,1,30.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,70.00000000000007
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,343,1,20.0,2,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0
Allston,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,50.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,189.0
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.99999999999991
Allston,House,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,121,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.99999999999999
Allston,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,3.0,0.0,319,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,189.0
Allston,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,100.0,0,1,0.0,2,flexible,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,523.9999999999999
Allston,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,2.0,75.0,121,2,20.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,15.0,0,1,10.0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,40.00000000000001
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,80.0,75,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210.00000000000003
Allston,Apartment,Entire home/apt,4,1.0,t,0.0,Real Bed,3.0,75.0,127,3,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.99999999999999
Allston,House,Private room,2,1.0,t,1.0,Real Bed,2.0,30.0,337,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.99999999999997
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,60.00000000000001
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,294,1,0.0,2,strict,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,145.0
Allston,Apartment,Private room,2,2.0,t,1.0,Real Bed,1.0,35.0,331,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,80.00000000000003
Allston,Villa,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.00000000000007
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,262,1,20.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.99999999999997
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,277,1,25.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.99999999999997
Allston,House,Private room,2,1.0,f,1.0,Real Bed,2.0,0.0,66,2,100.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,118.99999999999997
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,121,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.99999999999997
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,50.0,365,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,45.0
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,334,1,20.0,1,flexible,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,89.99999999999997
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,274,2,0.0,1,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,100.00000000000003
Allston,Apartment,Private room,1,2.0,f,1.0,Real Bed,1.0,10.0,0,1,10.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.00000000000001
Allston,House,Entire home/apt,8,2.5,t,4.0,Real Bed,6.0,200.0,357,6,100.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,550.0000000000002
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,50.0,353,1,0.0,2,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.99999999999998
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,25.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.00000000000001
Allston,House,Private room,1,2.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,26.999999999999996
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,35.0,341,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,0.0,0,1,0.0,18,moderate,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60.00000000000001
Allston,Apartment,Private room,1,2.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,17,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,45.0
Allston,House,Shared room,1,2.0,t,1.0,Couch,1.0,50.0,364,1,80.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100.00000000000003
Allston,Loft,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,70.0,364,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,129.99999999999994
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,150,1,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78.99999999999997
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,20.0,0,1,0.0,5,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,89.99999999999997
Allston,House,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,337,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.99999999999997
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,20.0,0,2,20.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,75.0
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,58.000000000000014
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,262,1,25.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,30.0,214,0,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,109.99999999999997
Allston,Condominium,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,50.0,259,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180.00000000000006
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,10.0,356,1,20.0,30,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,64.99999999999997
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,263,1,20.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.00000000000001
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,340,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,99.00000000000004
