neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Charlestown,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,0,235,2,50,0,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,155.0
Charlestown,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,0,8,4,0,0,2,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,248.9999999999999
Charlestown,Apartment,Entire home/apt,6,2.0,0,3.0,Real Bed,3.0,125,332,1,0,500,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,315.00000000000006
Charlestown,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,1.0,20,17,2,20,0,2,moderate,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150.0
Charlestown,House,Entire home/apt,8,3.0,0,3.0,Real Bed,4.0,200,349,1,0,1000,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,679.9999999999998
Charlestown,Apartment,Entire home/apt,5,1.0,0,2.0,Real Bed,3.0,80,279,1,0,0,5,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,348.9999999999999
Charlestown,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Charlestown,Other,Private room,1,1.0,0,1.0,Real Bed,1.0,120,250,1,0,0,32,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,48.99999999999999
Charlestown,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,125,339,1,0,500,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0000000000001
Charlestown,Other,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,25,42,1,0,0,1,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,194.99999999999991
Charlestown,Apartment,Entire home/apt,3,2.0,0,2.0,Real Bed,2.0,100,365,1,0,1000,200,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,999.9999999999999
Charlestown,Apartment,Entire home/apt,3,1.0,0,2.0,Real Bed,2.0,100,339,1,0,0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.00000000000009
Charlestown,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,1.0,0,340,1,0,0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,274.9999999999999
Charlestown,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,35,231,4,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,150.0
Charlestown,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,25,242,1,25,0,1,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,80.00000000000003
Charlestown,Apartment,Entire home/apt,3,2.0,0,2.0,Real Bed,2.0,85,330,3,0,250,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,330.0
Charlestown,Apartment,Entire home/apt,8,1.0,1,2.0,Real Bed,3.0,150,38,4,20,0,6,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,169.00000000000006
Charlestown,Other,Entire home/apt,4,1.0,0,2.0,Real Bed,3.0,50,87,1,0,95,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,165.00000000000006
Charlestown,Other,Private room,2,1.0,0,1.0,Real Bed,1.0,0,363,1,0,0,2,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,174.99999999999991
Charlestown,Other,Private room,2,1.0,0,1.0,Real Bed,1.0,25,252,1,0,0,2,strict,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,210.00000000000003
Charlestown,Apartment,Entire home/apt,4,2.0,0,2.0,Real Bed,2.0,100,68,1,0,0,2,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,258.99999999999994
Charlestown,Apartment,Private room,2,1.5,0,1.0,Real Bed,1.0,25,271,1,10,200,14,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,38.99999999999998
Charlestown,House,Private room,2,1.5,0,1.0,Real Bed,1.0,0,78,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,160.00000000000003
Charlestown,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,80,309,1,0,500,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0
Charlestown,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,60,156,1,0,250,4,moderate,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0
Charlestown,Apartment,Entire home/apt,8,1.0,0,2.0,Real Bed,4.0,120,343,4,30,3000,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,298.99999999999994
Charlestown,House,Private room,2,1.0,0,1.0,Futon,1.0,0,308,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
West End,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,150,364,1,0,0,4,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,248.9999999999999
West End,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,2.0,150,365,1,0,500,30,moderate,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,185.00000000000009
West End,Apartment,Entire home/apt,4,2.0,0,2.0,Real Bed,2.0,150,359,1,0,0,4,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,348.9999999999999
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Entire home/apt,4,2.0,0,2.0,Real Bed,2.0,150,359,1,0,0,7,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,309.99999999999994
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,119,357,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,118.99999999999997
West End,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,75,8,1,0,0,2,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.00000000000001
West End,Other,Private room,2,1.0,1,1.0,Real Bed,2.0,0,0,1,10,250,2,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,104.99999999999997
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,3.0,136,359,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,145.99999999999997
West End,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,50,341,1,58,450,3,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,145.0
West End,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,150,364,1,0,0,7,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,348.9999999999999
West End,Apartment,Entire home/apt,7,2.0,0,3.0,Real Bed,4.0,136,350,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,168.0
West End,Apartment,Entire home/apt,7,2.0,0,3.0,Real Bed,4.0,136,352,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,224.0
West End,Other,Entire home/apt,4,1.0,1,1.0,Real Bed,2.0,0,325,2,18,0,2,strict,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,155.0
West End,Apartment,Entire home/apt,4,2.0,0,2.0,Real Bed,2.0,200,364,1,0,0,4,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,298.99999999999994
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,3.0,150,362,1,0,1000,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,395.0
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,35,359,1,40,400,3,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,155.0
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,175,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,248.9999999999999
West End,Apartment,Entire home/apt,4,2.0,0,2.0,Real Bed,2.0,0,359,1,0,0,10,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,315.00000000000006
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,3.0,100,0,1,0,0,10,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,288.99999999999994
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,100,137,1,0,0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,219.99999999999991
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,20,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,94.99999999999999
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,175,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,245,1,0,0,10,strict,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,175,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,117,1,0,0,10,strict,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,169.00000000000006
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,365,1,0,0,10,strict,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,200,364,1,0,0,3,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,248.9999999999999
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,62,1,0,0,3,strict,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,10,2.5,0,3.0,Real Bed,3.0,100,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,450.0000000000001
West End,Apartment,Entire home/apt,2,1.0,0,0.0,Real Bed,1.0,25,0,1,10,0,2,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.00000000000004
West End,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,150,364,4,0,0,4,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,248.9999999999999
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,2.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.99999999999991
West End,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,135.00000000000006
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,100,179,1,0,0,10,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0
West End,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,50,0,1,0,300,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,60.00000000000001
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,100,86,1,0,0,10,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,208.99999999999994
West End,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,0,316,1,0,0,3,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,279.9999999999999
West End,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,3.0,0,336,1,0,0,2,strict,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,274.9999999999999
West End,Apartment,Entire home/apt,5,2.0,0,2.0,Real Bed,3.0,100,184,1,0,0,10,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,269.00000000000006
West End,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,2.0,0,313,2,25,0,3,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,219.00000000000009
Beacon Hill,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,1.0,250,248,0,0,1000,6,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.99999999999997
Beacon Hill,Other,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,30,309,1,0,0,1,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,274.9999999999999
Beacon Hill,Apartment,Entire home/apt,4,2.5,0,2.0,Real Bed,1.0,0,95,1,0,0,1,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,55,365,2,45,275,2,strict,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,425.00000000000017
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,70,204,2,0,0,30,flexible,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,100,0,1,0,1000,15,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,127.99999999999997
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,20,308,1,0,0,1,strict,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,176.99999999999997
Beacon Hill,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,2.0,0,0,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
Beacon Hill,Apartment,Entire home/apt,5,1.0,0,2.0,Real Bed,2.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,219.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,0,302,1,0,100,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,155.0
Beacon Hill,Apartment,Entire home/apt,8,3.0,0,3.0,Real Bed,3.0,0,333,1,0,0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,398.9999999999999
Beacon Hill,Apartment,Entire home/apt,1,1.0,0,1.0,Real Bed,1.0,25,0,1,0,200,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,158.99999999999994
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,0.0,Real Bed,1.0,35,0,1,0,0,2,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.00000000000004
Beacon Hill,Apartment,Private room,2,2.0,0,1.0,Real Bed,1.0,30,249,1,5,0,2,strict,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.00000000000003
Beacon Hill,Other,Private room,2,1.0,0,1.0,Real Bed,1.0,0,365,2,25,0,4,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270.00000000000006
Beacon Hill,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,0,365,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,0,0.0,Real Bed,2.0,40,333,2,25,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0
