neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,log_price
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,20.0,310,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,96.0,0.0,345,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.574710978503383
South Boston,Apartment,Entire home/apt,10,2.0,f,3.0,Real Bed,7.0,325.0,200.0,313,3,45.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.786897381366708
South Boston,Condominium,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,330.0,70.0,64,4,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802118375377063
South Boston,Other,Private room,2,6.0,f,1.0,Real Bed,1.0,144.0,0.0,348,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.976733742420574
South Boston,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,250.0,100.0,335,4,25.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
South Boston,Other,Private room,2,5.0,f,1.0,Real Bed,1.0,95.0,0.0,342,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.564348191467836
South Boston,Condominium,Private room,2,1.0,t,1.0,Real Bed,1.0,118.0,30.0,76,1,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.77912349311153
South Boston,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,500.0,100.0,0,1,0.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.2166061010848646
South Boston,Condominium,Entire home/apt,5,1.0,f,1.0,Real Bed,2.0,180.0,30.0,0,2,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.198497031265826
South Boston,Apartment,Entire home/apt,6,1.5,t,2.0,Real Bed,2.0,290.0,50.0,0,1,0.0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.673323267171493
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,225.0,0.0,0,2,25.0,3,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.420534999272286
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,99.0,25.0,300,1,20.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.605170185988092
South Boston,Condominium,Private room,5,1.0,f,1.0,Real Bed,2.0,175.0,25.0,343,2,55.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
South Boston,Condominium,Private room,2,1.0,f,1.0,Real Bed,1.0,125.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
South Boston,House,Entire home/apt,6,2.5,f,4.0,Real Bed,4.0,350.0,125.0,295,6,50.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.860786223465865
South Boston,Apartment,Private room,3,1.0,f,1.0,Real Bed,1.0,88.0,25.0,324,1,20.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.48863636973214
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,0.0,271,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.017279836814924
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.605170185988092
South Boston,Other,Private room,2,6.0,f,1.0,Real Bed,1.0,144.0,0.0,348,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.976733742420574
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,15.0,15,1,10.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,125.0,25.0,330,1,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.836281906951478
South Boston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,225.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.420534999272286
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,75.0,3,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.017279836814924
South Boston,Townhouse,Private room,2,2.0,f,1.0,Real Bed,1.0,119.0,30.0,334,1,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.787491742782046
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,3.0,70.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.262679877041316
South Boston,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,300.0,100.0,56,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
South Boston,Apartment,Entire home/apt,8,1.0,f,2.0,Real Bed,4.0,200.0,100.0,354,3,40.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.303304908059076
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,90.0,25.0,339,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.51085950651685
South Boston,Apartment,Entire home/apt,11,1.0,f,3.0,Real Bed,8.0,250.0,150.0,340,3,45.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
South Boston,Apartment,Private room,1,1.0,f,1.0,Real Bed,2.0,169.0,50.0,355,1,25.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.135798437050262
South Boston,Apartment,Entire home/apt,6,1.0,t,3.0,Real Bed,3.0,99.0,99.0,324,4,5.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.605170185988092
South Boston,Apartment,Entire home/apt,2,1.5,f,1.0,Real Bed,1.0,500.0,0.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.2166061010848646
South Boston,Apartment,Entire home/apt,11,1.0,f,3.0,Real Bed,8.0,330.0,150.0,356,4,40.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802118375377063
South Boston,House,Entire home/apt,8,1.0,f,3.0,Real Bed,4.0,99.0,100.0,83,6,15.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.605170185988092
South Boston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,140.0,0.0,16,2,15.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.948759890378168
South Boston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,100.0,360,1,45.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
South Boston,Apartment,Entire home/apt,2,1.0,f,2.0,Real Bed,2.0,250.0,135.0,365,1,35.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
South Boston,Condominium,Entire home/apt,6,1.0,f,1.0,Real Bed,4.0,225.0,100.0,143,2,35.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
South Boston,Apartment,Entire home/apt,5,2.0,t,2.0,Real Bed,2.0,250.0,0.0,122,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
South Boston,Apartment,Entire home/apt,7,2.0,f,2.0,Real Bed,4.0,225.0,75.0,158,4,25.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
South Boston,House,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,156.0,80.0,70,1,0.0,2,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.056245805348308
South Boston,House,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,175.0,100.0,304,1,0.0,5,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0.0,119,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.61512051684126
Allston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,33.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5263605246161616
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,103.0,0.0,365,1,0.0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6443908991413725
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,110.0,0.0,213,0,0.0,5,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.709530201312334
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,175.0,0.0,364,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.170483995038151
Allston,Apartment,Private room,2,0.0,f,1.0,Real Bed,1.0,60.0,10.0,0,1,20.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.110873864173311
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,175.0,0.0,325,2,25.0,5,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,0.0,248,1,0.0,1,flexible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.605170185988092
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,120.0,0.0,119,1,20.0,6,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.795790545596741
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,67,1,10.0,10,moderate,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9318256327243257
Allston,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,100.0,0.0,0,1,25.0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Allston,Apartment,Entire home/apt,7,1.0,f,2.0,Real Bed,3.0,260.0,50.0,349,3,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.564520407322694
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,0.0,0,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.454347296253507
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,93.0,0.0,324,1,0.0,4,moderate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.543294782270004
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,40.0,50.0,249,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.713572066704308
Allston,House,Private room,1,2.0,t,1.0,Futon,1.0,39.0,10.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.688879454113936
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,20.0,340,3,0.0,6,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.454347296253507
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,75.0,0.0,263,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.330733340286331
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,76.0,20.0,0,1,0.0,1,moderate,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.343805421853684
Allston,House,Private room,1,2.0,f,1.0,Real Bed,1.0,40.0,0.0,311,0,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.713572066704308
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,50.0,20.0,0,1,0.0,3,flexible,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.9318256327243257
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,69.0,0.0,144,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.248495242049359
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,108.0,80.0,78,1,70.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.691347882229144
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,119.0,0.0,69,2,100.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.787491742782046
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,32.0,50.0,0,1,0.0,1,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.49650756146648
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,88.0,52.0,264,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.48863636973214
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,0.0,249,1,10.0,3,flexible,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.110873864173311
Allston,House,Private room,2,1.0,t,1.0,Airbed,1.0,130.0,50.0,364,1,100.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.875197323201151
Allston,Condominium,Entire home/apt,2,1.0,t,0.0,Real Bed,0.0,168.0,95.0,0,0,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.1298987149230735
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.110873864173311
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,40.0,0.0,0,1,0.0,6,flexible,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.713572066704308
Allston,Condominium,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,179.0,95.0,0,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.19295685089021
Allston,Condominium,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,350.0,130.0,311,6,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.860786223465865
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,50.0,10.0,3,1,10.0,4,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.9318256327243257
Allston,Apartment,Private room,3,1.0,f,1.0,Real Bed,2.0,70.0,15.0,158,1,30.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.262679877041316
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,77.0,20.0,343,1,20.0,2,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.356708826689592
Allston,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,189.0,50.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.247024072160486
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,195.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.278114659230517
Allston,House,Private room,2,1.0,t,1.0,Real Bed,1.0,72.0,30.0,121,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.290459441148391
Allston,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,3.0,189.0,0.0,319,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.247024072160486
Allston,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,2.0,78.0,75.0,121,2,20.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3694478524670215
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,40.0,15.0,0,1,10.0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.713572066704308
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,210.0,80.0,75,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.351858133476067
Allston,Apartment,Entire home/apt,4,1.0,t,0.0,Real Bed,3.0,95.0,75.0,127,3,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.564348191467836
Allston,House,Private room,2,1.0,t,1.0,Real Bed,2.0,79.0,30.0,337,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.382026634673881
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,1,flexible,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.110873864173311
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,145.0,0.0,294,1,0.0,2,strict,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.983606621708336
Allston,Apartment,Private room,2,2.0,t,1.0,Real Bed,1.0,80.0,35.0,331,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.394449154672439
Allston,Villa,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0.0,0,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262679877041316
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,65.0,0.0,262,1,20.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.189654742026425
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,74.0,0.0,277,1,25.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.31748811353631
Allston,House,Private room,2,1.0,f,1.0,Real Bed,2.0,119.0,0.0,66,2,100.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.787491742782046
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,85.0,30.0,121,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.454347296253507
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,45.0,50.0,365,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.828641396489095
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,90.0,25.0,334,1,20.0,1,flexible,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.51085950651685
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,100.0,50.0,274,2,0.0,1,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Allston,Apartment,Private room,1,2.0,f,1.0,Real Bed,1.0,40.0,10.0,0,1,10.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.713572066704308
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,39.0,50.0,353,1,0.0,2,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.688879454113936
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,25.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.110873864173311
Allston,House,Private room,1,2.0,f,1.0,Real Bed,1.0,27.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.332204510175204
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,75.0,35.0,341,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.330733340286331
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,60.0,0.0,0,1,0.0,18,moderate,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.110873864173311
Allston,Apartment,Private room,1,2.0,f,1.0,Real Bed,1.0,45.0,0.0,0,1,0.0,17,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.828641396489095
Allston,House,Shared room,1,2.0,t,1.0,Couch,1.0,100.0,50.0,364,1,80.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.61512051684126
Allston,Loft,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,130.0,70.0,364,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.875197323201151
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,79.0,30.0,150,1,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.382026634673881
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,90.0,20.0,0,1,0.0,5,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.51085950651685
Allston,House,Private room,2,1.0,t,1.0,Real Bed,1.0,79.0,30.0,337,1,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.382026634673881
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,75.0,20.0,0,2,20.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.330733340286331
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,58.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.07753744390572
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,75.0,0.0,262,1,25.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.330733340286331
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,110.0,30.0,214,0,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.709530201312334
Allston,Condominium,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,180.0,50.0,259,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.198497031265826
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,65.0,10.0,356,1,20.0,30,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.189654742026425
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,67.0,0.0,263,1,20.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.219507705176107
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,0.0,340,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.605170185988092
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,80.0,10.0,0,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.394449154672439
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,135.0,34.0,26,1,0.0,3,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.912654885736052
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,50.0,50.0,82,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.9318256327243257
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,130.0,0.0,0,1,0.0,2,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.875197323201151
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,130.0,50.0,362,1,100.0,1,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.875197323201151
Allston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,35.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.58351893845611
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,75.0,0.0,0,4,10.0,4,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.330733340286331
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,15,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.110873864173311
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,58.0,50.0,365,1,0.0,1,strict,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.07753744390572
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,208.0,80.0,30,3,100.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.342334251964811
Allston,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,75.0,100.0,0,1,0.0,7,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.330733340286331
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,70.0,35.0,272,0,0.0,1,flexible,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.262679877041316
