neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,89.0,5,338,2,15,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.499809670330265
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,95.0,20,0,1,0,0,3,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
Fenway,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,100.0,0,309,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.61512051684126
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,63.0,15,15,1,25,0,7,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.158883083359672
Fenway,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,96.0,35,36,1,20,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.574710978503383
Fenway,Apartment,Entire home/apt,3,1.0,t,0.0,Real Bed,1.0,139.0,0,0,1,0,0,3,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.941642422609304
Fenway,Apartment,Shared room,1,1.0,t,1.0,Real Bed,1.0,50.0,0,55,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9318256327243257
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,35,261,1,35,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.262679877041316
Fenway,Apartment,Private room,2,1.5,f,1.0,Real Bed,1.0,89.0,0,0,2,0,100,1,moderate,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.499809670330265
Fenway,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,0,0,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.017279836814924
Fenway,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,150.0,0,304,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.017279836814924
Fenway,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,115.0,50,354,1,25,100,2,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7535901911063645
Fenway,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,60.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.110873864173311
Fenway,Apartment,Shared room,1,1.0,f,1.0,Couch,1.0,79.0,25,359,1,0,0,4,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.382026634673881
Brighton,House,Private room,2,1.5,f,1.0,Real Bed,1.0,99.0,20,335,1,0,100,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.605170185988092
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,0,330,1,0,0,1,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.330733340286331
Brighton,Apartment,Private room,2,3.0,f,1.0,Real Bed,1.0,79.0,25,134,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.382026634673881
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,10,0,1,0,0,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.454347296253507
Brighton,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,85.0,30,30,1,15,100,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.454347296253507
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,0,36,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.330733340286331
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,145.0,28,365,1,45,0,1,moderate,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.983606621708336
Brighton,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,50.0,5,0,1,0,100,15,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.9318256327243257
Brighton,Apartment,Shared room,1,1.0,t,1.0,Couch,1.0,30.0,8,0,1,0,0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4339872044851463
Brighton,House,Private room,2,1.0,t,1.0,Real Bed,1.0,79.0,30,61,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.382026634673881
Brighton,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,100.0,0,351,2,50,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.61512051684126
Brighton,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,79.0,20,276,2,45,0,1,moderate,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,55.0,30,0,1,0,200,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.02535169073515
Brighton,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,140.0,50,45,2,10,100,1,strict,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.948759890378168
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,45,0,1,15,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.454347296253507
Brighton,House,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,0,333,1,0,0,2,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Brighton,House,Private room,1,1.5,f,1.0,Real Bed,1.0,58.0,60,364,1,0,0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.07753744390572
Brighton,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,90.0,0,0,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.51085950651685
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0,309,1,0,0,1,moderate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.262679877041316
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,58.0,8,9,2,10,95,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.07753744390572
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0,359,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.262679877041316
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,50.0,0,304,1,20,0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.9318256327243257
Brighton,House,Shared room,1,1.5,f,1.0,Real Bed,1.0,58.0,10,344,1,0,100,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.07753744390572
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,0,0,0,0,0,10,flexible,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.828641396489095
Brighton,Apartment,Entire home/apt,2,1.0,f,2.0,Real Bed,1.0,115.0,50,0,1,35,400,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7535901911063645
Brighton,House,Private room,2,2.5,f,1.0,Real Bed,1.0,85.0,0,158,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.454347296253507
Brighton,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,110.0,100,324,1,0,300,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.709530201312334
Brighton,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,135.0,50,142,3,20,500,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.912654885736052
Brighton,House,Private room,4,1.5,f,1.0,Real Bed,2.0,125.0,0,340,2,25,0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.836281906951478
Brighton,Apartment,Shared room,1,1.0,f,1.0,Airbed,1.0,40.0,5,0,1,0,100,1,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.713572066704308
Brighton,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,112.0,0,364,1,0,0,11,flexible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.727387818712341
Brighton,House,Private room,1,1.5,f,1.0,Futon,1.0,72.0,0,90,1,100,100,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.290459441148391
Brighton,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,44.0,0,0,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.80666248977032
Brighton,Apartment,Private room,4,1.0,f,1.0,Real Bed,1.0,53.0,8,0,2,6,0,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.9889840465642745
Brighton,House,Entire home/apt,2,2.0,f,3.0,Real Bed,3.0,150.0,0,0,1,0,0,3,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Brighton,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,140.0,50,324,2,50,500,2,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.948759890378168
Brighton,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,110.0,0,300,2,0,1900,2,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.709530201312334
Brighton,Apartment,Private room,2,1.5,f,1.0,Real Bed,1.0,75.0,0,0,1,0,0,5,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.330733340286331
Brighton,House,Private room,1,1.5,f,1.0,Real Bed,1.0,45.0,50,6,1,0,0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.828641396489095
Brighton,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,75.0,0,324,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.330733340286331
Brighton,House,Private room,2,1.0,t,1.0,Real Bed,1.0,89.0,25,58,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.499809670330265
Brighton,House,Private room,1,1.0,f,1.0,Real Bed,1.0,42.0,50,364,1,0,300,30,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.7612001156935615
Brighton,Other,Private room,1,1.0,f,1.0,Real Bed,1.0,30.0,0,0,1,0,0,23,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4339872044851463
Brighton,House,Private room,1,1.0,f,1.0,Real Bed,1.0,30.0,0,0,1,0,0,14,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.4339872044851463
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,103.0,45,0,1,15,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6443908991413725
Brighton,Apartment,Private room,1,0.5,t,1.0,Real Bed,1.0,79.0,70,356,1,20,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.382026634673881
Brighton,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,150.0,0,252,2,10,100,2,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Brighton,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,125.0,100,272,3,0,350,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Brighton,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,25,84,2,50,0,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.61512051684126
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,55.0,10,309,1,15,0,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.02535169073515
Brighton,Other,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,79.0,10,0,1,0,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.382026634673881
Brighton,House,Private room,2,1.0,t,1.0,Real Bed,1.0,59.0,25,141,1,20,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0943445622221
Brighton,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,95.0,10,0,1,10,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
Brighton,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,125.0,70,248,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.836281906951478
Brighton,Apartment,Private room,1,0.5,t,1.0,Real Bed,1.0,81.0,70,344,1,30,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.406719247264253
Brighton,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,114.0,60,0,1,0,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.74493212836325
Brighton,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,79.0,0,157,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881
Brighton,Apartment,Private room,1,3.0,t,1.0,Real Bed,1.0,45.0,10,0,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.828641396489095
Brighton,House,Private room,2,1.0,t,1.0,Real Bed,1.0,129.0,25,129,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.867534450455582
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,48.0,10,0,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8918202981106265
Brighton,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,130.0,45,351,3,25,0,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.875197323201151
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,55.0,0,0,1,15,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.02535169073515
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,110.0,15,53,2,60,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.709530201312334
Brighton,House,Private room,2,1.0,f,1.0,Real Bed,1.0,89.0,35,85,1,20,0,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.499809670330265
Brighton,Apartment,Private room,2,3.0,t,1.0,Real Bed,1.0,85.0,25,124,1,20,0,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.454347296253507
Brighton,Apartment,Shared room,2,2.0,t,1.0,Pull-out Sofa,1.0,40.0,10,0,1,0,95,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.713572066704308
Brighton,House,Private room,1,2.5,t,1.0,Real Bed,1.0,30.0,0,0,1,0,0,1,flexible,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4339872044851463
Brighton,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,70.0,75,285,1,0,0,1,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.262679877041316
Brighton,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,3.0,80.0,0,1,1,0,0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.394449154672439
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,0,36,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Brighton,House,Private room,2,1.0,t,1.0,Real Bed,1.0,79.0,25,44,1,20,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881
Brighton,Apartment,Entire home/apt,1,1.0,f,1.0,Futon,1.0,85.0,200,97,1,50,500,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.454347296253507
Brighton,House,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,50,37,1,0,0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.330733340286331
Brighton,House,Private room,1,2.0,f,1.0,Real Bed,1.0,125.0,100,16,1,0,300,10,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Brighton,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,89.0,0,303,1,0,0,5,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.499809670330265
Brighton,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,10,0,2,30,0,2,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
